iter	Passed	Remaining
1441	3312	133
1442	3314	130
1443	3316	128
1444	3318	126
1445	3321	124
1446	3323	121
1447	3325	119
1448	3328	117
1449	3330	114
1450	3332	112
1451	3334	110
1452	3337	107
1453	3339	105
1454	3341	103
1455	3344	101
1456	3346	98
1457	3348	96
1458	3351	94
1459	3353	91
1460	3355	89
1461	3358	87
1462	3360	84
1463	3362	82
1464	3364	80
1465	3367	78
1466	3369	75
1467	3371	73
1468	3374	71
1469	3376	68
1470	3378	66
1471	3380	64
1472	3383	62
1473	3385	59
1474	3387	57
1475	3390	55
1476	3392	52
1477	3394	50
1478	3397	48
1479	3399	45
1480	3401	43
1481	3403	41
1482	3406	39
1483	3408	36
1484	3410	34
1485	3413	32
1486	3415	29
1487	3417	27
1488	3420	25
1489	3422	22
1490	3424	20
1491	3427	18
1492	3429	16
1493	3431	13
1494	3434	11
1495	3436	9
1496	3438	6
1497	3441	4
1498	3443	2
1499	3445	0
