iter	MAPE	MAE
530	0.1062231101	6967675.765
531	0.106087158	6962592.843
532	0.1059561798	6957527.115
533	0.1059036036	6953752.102
534	0.105794472	6934256.526
535	0.105720682	6929901.646
536	0.1055423554	6917863.996
537	0.1053226763	6906935.194
538	0.1052707795	6905980.329
539	0.1051463389	6891233.594
540	0.1050763428	6889398.091
541	0.1050395064	6888704.185
542	0.1050106941	6887871.748
543	0.1049583715	6885971.334
544	0.1048869491	6883751.724
545	0.1047396354	6876100.703
546	0.1046664216	6872861.407
547	0.1046253443	6871133.125
548	0.1045514861	6868244.921
549	0.1044434143	6865642.088
550	0.1043262844	6847784.21
551	0.1042022314	6837699.186
552	0.1041171664	6834800.786
553	0.1040781978	6832542.834
554	0.1040299267	6831163.6
555	0.1039967642	6830308.492
556	0.1039612596	6826469.569
557	0.1038787724	6823346.475
558	0.1038456165	6817133.004
559	0.1038274104	6816443.953
560	0.1037602385	6814373.662
561	0.1036988096	6807644.401
562	0.103606888	6801102.697
563	0.1035338173	6791641.465
564	0.1035089882	6791110.915
565	0.1034881751	6790814.118
566	0.1034606324	6790273.735
567	0.1034427801	6789830.815
568	0.1034117945	6788923.133
569	0.1033783309	6783110.701
570	0.1033427178	6778921.583
571	0.1031854672	6772577.698
572	0.1031419294	6770751.672
573	0.1030719949	6767245.319
574	0.1029791598	6761524.462
575	0.1029475071	6758910.527
576	0.1029284348	6758556.904
577	0.1028999526	6757839.717
578	0.1028629795	6757013.611
579	0.1028431323	6756752.069
580	0.1027748328	6754506.22
581	0.1027068673	6752626.187
582	0.1026165218	6745297.88
583	0.1025779469	6743009.296
584	0.1025103537	6741749.257
585	0.1023580453	6733288.687
586	0.1022477838	6730739.887
587	0.1021990442	6729387.618
588	0.102092295	6719281.469
589	0.1019828885	6708242.675
590	0.1019281558	6707005.041
591	0.1018593441	6705317.607
592	0.1017988439	6703638.011
593	0.1016428821	6692934.794
594	0.1013932024	6673108.035
595	0.1013033073	6660461.21
596	0.1012101461	6656302.492
597	0.1011227246	6651272.717
598	0.1010467549	6648670.776
599	0.1009354955	6645959.97
600	0.1007718818	6630250.939
601	0.1006536669	6627054.47
602	0.100572702	6624236.936
603	0.1005047405	6621743.455
604	0.1004644198	6620694.661
605	0.100427973	6619897.129
606	0.1003743146	6617621.357
607	0.1003180525	6616134.923
608	0.100183229	6605957.092
609	0.1001194209	6603673.872
610	0.1000701463	6602334.242
611	0.1000332434	6595217.945
612	0.09994290738	6592015.082
613	0.09986929892	6590053.237
614	0.09984611964	6587642.613
615	0.09973828745	6581741.967
616	0.09967741992	6576591.815
617	0.09961415682	6575305.829
618	0.09957510683	6574383.408
619	0.09951721213	6572511.648
620	0.09948107671	6571716.129
621	0.09945773829	6571135.655
622	0.09942524822	6570572.133
623	0.09937592235	6569419.527
624	0.09935249015	6568709.274
625	0.09929621304	6567701.91
626	0.09927084552	6567427.56
627	0.09916529326	6555122.258
628	0.0990875416	6550930.949
629	0.09901240018	6548794.263
630	0.09889879304	6546315.573
631	0.09885010712	6545289.847
632	0.09880150757	6540218.604
633	0.09867454313	6516043.517
634	0.09859487839	6514644.111
635	0.09854326613	6512958.902
636	0.09848129798	6511899.297
637	0.09841154978	6510691.269
638	0.09836286521	6507020.553
639	0.09828288934	6505066.54
640	0.09820537789	6489153.834
641	0.09813278373	6485621.064
642	0.09808332936	6484280.966
643	0.09803741264	6482254.989
644	0.09797677966	6481206.86
645	0.09788987889	6475344.192
646	0.09786610015	6474003.945
647	0.09783024847	6473087.926
648	0.09779814214	6471471.845
649	0.09771579656	6469614.099
650	0.09761943226	6462004.086
651	0.09755989416	6460268.53
652	0.09754669364	6457614.076
653	0.09743978344	6455921.979
654	0.09742569306	6452839.675
655	0.09725065612	6434228.613
656	0.09717257784	6431537.737
657	0.09714225238	6430770.828
658	0.09710235896	6425114.189
659	0.09704725185	6422570.891
660	0.09700418108	6418474.76
661	0.09693798114	6414840.719
662	0.09691639882	6408897.627
663	0.09682718411	6406799.44
664	0.09677905231	6403930.275
665	0.09666748679	6399082.738
666	0.09659607425	6397185.649
667	0.09636542322	6373043.491
668	0.09632785525	6363394.957
669	0.09627990225	6360733.803
670	0.09621895851	6354867.467
671	0.09616392926	6353349.66
672	0.09609062456	6350894.394
673	0.09606572279	6350049.382
674	0.0959546304	6343803.155
675	0.09590170669	6341149.373
676	0.09586830462	6340520.551
677	0.09576159703	6330967.496
678	0.09573438683	6329915.527
679	0.09565222142	6326403.07
680	0.09560705099	6325558.519
681	0.09554032902	6322699.531
682	0.09550615375	6321882.034
683	0.09542632751	6319571.744
684	0.09536949448	6310438.078
685	0.09533043152	6307534.139
686	0.09528939294	6306457.454
687	0.09521666891	6303107.546
688	0.09519766641	6302851.525
689	0.09516626993	6302056.16
690	0.09508944791	6291211.07
691	0.09504558978	6290456.508
692	0.09497197558	6288421.558
693	0.09494315217	6288044.342
694	0.09491426941	6286119.911
695	0.09486802728	6285106.236
696	0.09483961133	6284587.318
697	0.09480336951	6283221.072
698	0.094728846	6281797.129
699	0.09467910861	6280542.053
700	0.09465667969	6280080.175
701	0.09458460528	6269486.647
702	0.09451546756	6266140.909
703	0.09445240254	6264483.206
704	0.09441817119	6263133.005
705	0.09439828767	6262625.205
706	0.09433601626	6260418.595
707	0.09428488795	6258899.819
708	0.09423883558	6255201.663
709	0.09419245937	6248006.008
710	0.09410945923	6245336.654
711	0.09405210832	6236833.035
712	0.09403387519	6236505.631
713	0.09393659711	6230614.184
714	0.09389789841	6229599.76
715	0.09386956593	6227859.555
716	0.09377882866	6224608.561
717	0.0936906723	6217317.107
718	0.0936383038	6216120.789
719	0.09356308637	6210900.687
720	0.09352708183	6210320.56
721	0.09342573339	6200763.001
722	0.09340672625	6196075.606
723	0.09332813933	6193604.495
724	0.0931981943	6178952.545
725	0.09317123076	6178282.103
726	0.09313523981	6177181.49
727	0.09305454324	6175169.67
728	0.09298486689	6169198.185
729	0.09285444193	6159505.341
730	0.09277167248	6150637.445
731	0.09273794277	6149752.812
732	0.09272315982	6149013.693
733	0.09266035423	6145124.104
734	0.09262438111	6142082.41
735	0.09260834938	6141268.409
736	0.09257498812	6139475.313
737	0.09248472533	6133828.643
738	0.09242282836	6132779.004
739	0.09237983268	6131204.567
740	0.09233072833	6126620.754
741	0.09227289116	6125468.188
742	0.09223639543	6124868.681
743	0.09218196258	6123013.208
744	0.09211117178	6119608.576
745	0.09204128091	6116160.684
746	0.0919790686	6114413.281
747	0.09194802819	6113153.169
748	0.09191367171	6112311.816
749	0.09185630913	6108909.757
750	0.09182834737	6107501.723
751	0.0917915836	6106687.666
752	0.09176411906	6104872.111
753	0.09173124989	6104310.273
754	0.09171314175	6103758.271
755	0.09162171404	6099891.558
756	0.09157298043	6094953.39
757	0.091505778	6084739.236
758	0.09145979963	6078052.985
759	0.09141583625	6074788.857
760	0.09137747649	6073850.975
761	0.0913413775	6072563.179
762	0.09126809396	6064581.257
763	0.09118390454	6061901.076
764	0.09115373236	6058311.71
765	0.09103989698	6042002.191
766	0.09092233338	6025323.416
767	0.09086633707	6021833.655
768	0.09081597252	6018969.179
769	0.09074104654	6013505.319
770	0.0907168875	6012818.692
771	0.09070530687	6012385.64
772	0.09069066472	6011723.55
773	0.0906513509	6009207.369
774	0.09059247615	6003294.04
775	0.09052318487	5998886.505
776	0.09050849849	5998171.236
777	0.09045279023	5994867.898
778	0.09038518848	5990741.903
779	0.09033789423	5989636.107
780	0.09029175404	5987423.815
781	0.09024556065	5985189.167
782	0.09015971608	5972008.064
783	0.09012211888	5969955.338
784	0.09009183664	5968336.756
785	0.09006546344	5966016.864
786	0.09003083438	5960800.336
787	0.08996169916	5955026.69
788	0.0899271996	5951449.498
789	0.08982621963	5945655.095
790	0.08975981699	5942703.627
791	0.08971611543	5941266.716
792	0.08965399617	5935735.183
793	0.08958698934	5930649.104
794	0.08949794002	5925177.833
795	0.0894514404	5917759.752
796	0.08941935734	5916430.209
797	0.08937143993	5914486.573
798	0.08934448617	5912454.672
799	0.08925853578	5897391.413
800	0.08924413244	5895817.732
801	0.08923422885	5894800.837
802	0.08920871673	5892236.41
803	0.08916905849	5890485.452
804	0.08916583992	5890425.531
805	0.08911951676	5882876.114
806	0.08905037073	5880681.67
807	0.08901772073	5879164.742
808	0.08901093422	5878984.814
809	0.08893982827	5876978.641
810	0.08888206633	5874242.44
811	0.0888448102	5873627.049
812	0.08881688056	5873296.869
813	0.08875357287	5868220.133
814	0.08871103518	5866374.244
815	0.08866183765	5864414.505
816	0.0885729299	5859504.101
817	0.08854940747	5859032.928
818	0.0884685635	5857016.396
819	0.08833663954	5839509.801
820	0.08827064129	5838405.196
821	0.08822755235	5835447.406
822	0.08818370888	5834076.57
823	0.08814928329	5833472.224
824	0.08809499246	5827096.676
825	0.08806508716	5826536.355
826	0.0879761154	5819358.584
827	0.08788207867	5810884.291
828	0.08785273098	5810461.173
829	0.08782988971	5809307.135
830	0.08780308105	5808727.258
831	0.08770891768	5800185.541
832	0.08766234588	5799394.214
833	0.08764148908	5798886.668
834	0.08757863005	5797280.782
835	0.08755064169	5791832.323
836	0.08752762604	5791250.241
837	0.08747429399	5787398.07
838	0.08745926639	5786911.012
839	0.08743105302	5786208.103
840	0.08739057744	5785364.866
841	0.08736112067	5782576.07
842	0.08731773517	5781706.974
843	0.08718427751	5759292.494
844	0.08714453735	5758677.36
845	0.08709256295	5757582.534
846	0.08706395687	5756878.45
847	0.08703811411	5755553.17
848	0.08699775184	5754538.019
849	0.08698668864	5754394.99
850	0.08692949327	5752522.331
851	0.08687422392	5748611.1
852	0.08684260598	5748141.762
853	0.08680740389	5742767.445
854	0.08676008983	5739121.652
855	0.08672196402	5738155.432
856	0.086653847	5736981.256
857	0.08662616706	5736476.48
858	0.08660221941	5735621.601
859	0.08657490053	5730764.083
860	0.08655775467	5729997.997
861	0.08650500296	5726471.681
862	0.0864565598	5721513.142
863	0.08643900517	5721029.533
864	0.08640563642	5718079.444
865	0.08638837891	5717621.686
866	0.08636810576	5717155.854
867	0.08619561507	5696330.946
868	0.08616989977	5695982.312
869	0.08609449443	5693769.248
870	0.08608344713	5693611.922
871	0.08604360383	5692595.327
872	0.08596719458	5683769.386
873	0.08591104218	5679327.06
874	0.08590081322	5679118.392
875	0.0858562633	5678242.551
876	0.0858041769	5676877.52
877	0.08578026266	5676537.027
878	0.08575722076	5676188.67
879	0.08573941451	5675038.274
880	0.08572219583	5674522.684
881	0.08570626082	5673920.308
882	0.0856900003	5673715.515
883	0.085681223	5673228.701
884	0.08563922781	5667613.814
885	0.08559943229	5666629.015
886	0.08556918879	5665857.7
887	0.08554859887	5662968.782
888	0.08550998129	5660203.459
889	0.08548875601	5658342.353
890	0.08545608186	5657537.186
891	0.08537031873	5646380.906
892	0.08530980315	5643434.53
893	0.08526514955	5638111.543
894	0.08525605342	5637851.256
895	0.08521837763	5633254.924
896	0.08516098897	5626979.838
897	0.08511578991	5625311.336
898	0.08507282871	5623839.813
899	0.08505147411	5623351.113
900	0.08503162906	5622906.607
901	0.08501007315	5622440.867
902	0.08498707076	5621645.437
