iter	Passed	Remaining
1159	2585	757
1160	2587	755
1161	2589	753
1162	2591	750
1163	2594	748
1164	2596	746
1165	2598	744
1166	2600	742
1167	2603	740
1168	2606	737
1169	2608	735
1170	2610	733
1171	2612	731
1172	2614	728
1173	2616	726
1174	2618	724
1175	2620	721
1176	2623	719
1177	2625	717
1178	2627	715
1179	2629	712
1180	2631	710
1181	2633	708
1182	2635	706
1183	2638	704
1184	2640	702
1185	2642	699
1186	2644	697
1187	2647	695
1188	2649	692
1189	2651	690
1190	2652	688
1191	2655	686
1192	2657	683
1193	2659	681
1194	2661	679
1195	2664	677
1196	2665	674
1197	2668	672
1198	2670	670
1199	2672	668
1200	2674	665
1201	2676	663
1202	2679	661
1203	2681	659
1204	2684	657
1205	2686	654
1206	2688	652
1207	2690	650
1208	2693	648
1209	2695	645
1210	2697	643
1211	2699	641
1212	2701	639
1213	2703	636
1214	2705	634
1215	2707	632
1216	2709	630
1217	2711	627
1218	2713	625
1219	2715	623
1220	2717	620
1221	2719	618
1222	2721	616
1223	2723	614
1224	2725	611
1225	2727	609
1226	2729	607
1227	2731	605
1228	2733	602
1229	2735	600
1230	2738	598
1231	2740	596
1232	2742	593
1233	2744	591
1234	2746	589
1235	2748	587
1236	2750	584
1237	2753	582
1238	2755	580
1239	2757	578
1240	2759	575
1241	2761	573
1242	2762	571
1243	2764	568
1244	2768	566
1245	2770	564
1246	2772	562
1247	2775	560
1248	2777	558
1249	2779	555
1250	2781	553
1251	2784	551
1252	2786	549
1253	2788	547
1254	2791	544
1255	2793	542
1256	2796	540
1257	2798	538
1258	2800	536
1259	2802	533
1260	2805	531
1261	2807	529
1262	2809	527
1263	2811	524
1264	2813	522
1265	2815	520
1266	2818	518
1267	2819	515
1268	2822	513
1269	2824	511
1270	2826	509
1271	2828	507
1272	2830	504
1273	2833	502
1274	2835	500
1275	2837	498
1276	2839	495
1277	2841	493
1278	2843	491
1279	2846	489
1280	2848	486
1281	2850	484
1282	2852	482
1283	2854	480
1284	2856	478
1285	2858	475
1286	2860	473
1287	2863	471
1288	2865	468
1289	2867	466
1290	2869	464
1291	2871	462
1292	2873	459
1293	2875	457
1294	2877	455
1295	2880	453
1296	2882	451
1297	2884	448
1298	2887	446
1299	2889	444
1300	2890	442
1301	2892	439
1302	2895	437
1303	2897	435
1304	2899	433
1305	2902	431
1306	2904	428
1307	2906	426
1308	2908	424
1309	2911	422
1310	2913	420
1311	2915	417
1312	2917	415
1313	2920	413
1314	2923	411
1315	2925	408
1316	2927	406
1317	2929	404
1318	2931	402
1319	2933	400
1320	2935	397
1321	2937	395
1322	2939	393
1323	2941	390
1324	2943	388
1325	2945	386
1326	2947	384
1327	2949	381
1328	2951	379
1329	2954	377
1330	2956	375
1331	2958	373
1332	2962	371
1333	2964	368
1334	2966	366
1335	2968	364
1336	2970	362
1337	2972	359
1338	2974	357
1339	2977	355
1340	2979	353
1341	2981	350
1342	2983	348
1343	2985	346
1344	2987	344
1345	2989	342
1346	2991	339
1347	2994	337
1348	2996	335
1349	2998	333
1350	3000	330
1351	3002	328
1352	3005	326
1353	3007	324
1354	3009	322
1355	3011	319
1356	3013	317
1357	3016	315
1358	3018	313
1359	3021	311
1360	3024	308
1361	3026	306
1362	3029	304
1363	3031	302
1364	3033	300
1365	3036	297
1366	3038	295
1367	3040	293
1368	3042	291
1369	3044	288
1370	3047	286
1371	3049	284
1372	3051	282
1373	3053	280
1374	3055	277
1375	3057	275
1376	3059	273
1377	3062	271
1378	3065	268
1379	3067	266
1380	3069	264
1381	3071	262
1382	3073	260
1383	3075	257
1384	3078	255
1385	3080	253
1386	3083	251
1387	3085	248
1388	3087	246
1389	3089	244
1390	3091	242
1391	3093	239
1392	3094	237
1393	3097	235
1394	3099	233
1395	3101	231
1396	3103	228
1397	3105	226
1398	3107	224
1399	3109	222
1400	3111	219
1401	3113	217
1402	3115	215
1403	3117	213
1404	3119	210
1405	3121	208
1406	3123	206
1407	3125	204
1408	3128	202
1409	3130	199
1410	3132	197
1411	3134	195
1412	3136	193
1413	3138	190
1414	3140	188
1415	3143	186
1416	3146	184
1417	3148	182
1418	3151	179
1419	3153	177
1420	3155	175
1421	3157	173
1422	3160	171
1423	3162	168
1424	3164	166
1425	3166	164
1426	3169	162
1427	3171	159
1428	3173	157
1429	3175	155
1430	3177	153
1431	3179	150
1432	3182	148
1433	3184	146
1434	3187	144
1435	3189	142
1436	3191	139
1437	3193	137
1438	3196	135
1439	3198	133
1440	3200	131
1441	3202	128
1442	3205	126
1443	3206	124
1444	3208	122
1445	3211	119
1446	3213	117
1447	3216	115
1448	3217	113
1449	3220	111
1450	3222	108
1451	3225	106
1452	3227	104
1453	3229	102
1454	3232	99
1455	3234	97
1456	3236	95
1457	3238	93
1458	3240	91
1459	3243	88
1460	3245	86
1461	3248	84
1462	3250	82
1463	3252	79
1464	3255	77
1465	3257	75
1466	3259	73
1467	3262	71
1468	3264	68
1469	3266	66
1470	3269	64
1471	3271	62
1472	3273	60
1473	3276	57
1474	3278	55
1475	3280	53
1476	3282	51
1477	3284	48
1478	3287	46
1479	3289	44
1480	3291	42
1481	3294	40
1482	3296	37
1483	3298	35
1484	3300	33
1485	3302	31
1486	3305	28
1487	3306	26
1488	3309	24
1489	3311	22
1490	3313	20
1491	3315	17
1492	3317	15
1493	3319	13
1494	3321	11
1495	3323	8
1496	3325	6
1497	3327	4
1498	3330	2
1499	3331	0
